,Precision,Recall
729,0.8603153453253387,0.9976822044810714
730,0.8605064415815193,0.9976822044810714
731,0.8606976227504999,0.9976822044810714
732,0.8606666666666667,0.9974246716456349
733,0.8608579684374306,0.9974246716456349
734,0.8610493552690085,0.9974246716456349
735,0.8612408272181454,0.9974246716456349
736,0.8612099644128114,0.9971671388101983
737,0.8614015572858732,0.9971671388101983
738,0.8615932354250111,0.9971671388101983
739,0.8617849988871578,0.9971671388101983
740,0.8619768477292965,0.9971671388101983
741,0.8621687820084614,0.9971671388101983
742,0.8623608017817372,0.9971671388101983
743,0.8625529071062598,0.9971671388101983
744,0.8627450980392157,0.9971671388101983
745,0.8629373746378427,0.9971671388101983
746,0.8631297369594293,0.9971671388101983
747,0.8633221850613155,0.9971671388101983
748,0.863514719000892,0.9971671388101983
749,0.8637073388356011,0.9971671388101983
750,0.8639000446229362,0.9971671388101983
751,0.8640928364204419,0.9971671388101983
752,0.8642857142857143,0.9971671388101983
753,0.864478678276401,0.9971671388101983
754,0.864671728450201,0.9971671388101983
755,0.8646415010051374,0.9969096059747617
756,0.8648346738159071,0.9969096059747617
757,0.8650279329608939,0.9969096059747617
758,0.8652212784979884,0.9969096059747617
759,0.865414710485133,0.9969096059747617
760,0.865608228980322,0.9969096059747617
761,0.8658018340416014,0.9969096059747617
762,0.8659955257270694,0.9969096059747617
763,0.8661893040948758,0.9969096059747617
764,0.8663831692032229,0.9969096059747617
765,0.8665771211103649,0.9969096059747617
766,0.8667711598746082,0.9969096059747617
767,0.8669652855543113,0.9969096059747617
768,0.8671594982078853,0.9969096059747617
769,0.8673537978937934,0.9969096059747617
770,0.8675481846705513,0.9969096059747617
771,0.8677426585967272,0.9969096059747617
772,0.8679372197309417,0.9969096059747617
773,0.8681318681318682,0.9969096059747617
774,0.8683266038582323,0.9969096059747617
775,0.8685214269688131,0.9969096059747617
776,0.8687163375224417,0.9969096059747617
777,0.8689113355780023,0.9969096059747617
778,0.8691064211944319,0.9969096059747617
779,0.8693015944307209,0.9969096059747617
780,0.8694968553459119,0.9969096059747617
781,0.8696922039991013,0.9969096059747617
782,0.8698876404494382,0.9969096059747617
783,0.870083164756125,0.9969096059747617
784,0.8702787769784173,0.9969096059747617
785,0.870474477175624,0.9969096059747617
786,0.8706702654071075,0.9969096059747617
